id_driver,date_registration,driver_rating,gold_level_count,receive_marketing,country,service_type,month
22293131,7/10/2017,4.84,0,TRUE,Gremany,TAXI,July
28677562,5/29/2018,4.83,1,TRUE,Gremany,TAXI,May
29509461,6/20/2018,4.89,15,FALSE,Spain,TAXI,June
328447,10/13/2011,4.81,2,TRUE,Gremany,TAXI,October
1231,5/29/2011,4.93,8,TRUE,Gremany,TAXI,May
190407,6/30/2011,4.85,67,TRUE,Gremany,TAXI,June
57615924,2/19/2020,4.97,0,TRUE,Gremany,PHV,February
57505834,2/14/2020,4.95,0,TRUE,Gremany,PHV,February
53819248,9/12/2019,4.96,0,TRUE,Gremany,PHV,September
19851053,2/6/2017,4.88,7,TRUE,Gremany,TAXI,February
24046735,11/6/2017,4.31,4,TRUE,Spain,TAXI,November
16530242,3/29/2016,4.96,0,FALSE,Spain,TAXI,March
55814424,12/5/2019,4.97,0,TRUE,Gremany,TAXI,December
592002,1/11/2012,4.89,12,TRUE,Gremany,TAXI,January
511862,12/16/2011,4.92,50,FALSE,Gremany,TAXI,December
31805530,9/10/2018,4.66,13,TRUE,Gremany,TAXI,September
319364,10/4/2011,4.81,0,FALSE,Gremany,TAXI,October
25243929,1/26/2018,4.94,1,TRUE,Spain,TAXI,January
23320897,9/20/2017,4.77,32,TRUE,Spain,TAXI,September
23337978,9/21/2017,4.76,77,TRUE,Gremany,TAXI,September
52909903,8/2/2019,4.98,2,TRUE,Gremany,PHV,August
14091341,5/7/2015,4.84,118,TRUE,Spain,TAXI,May
49023265,4/16/2019,4.9,0,FALSE,Gremany,TAXI,April
16157764,2/16/2016,4.84,34,FALSE,Gremany,TAXI,February
988,5/29/2011,4.95,3,TRUE,Gremany,TAXI,May
56321001,12/23/2019,4.88,1,TRUE,Spain,TAXI,December
14134854,5/13/2015,4.88,32,FALSE,Gremany,TAXI,May
34610788,1/23/2019,4.9,34,TRUE,Spain,TAXI,January
19932387,2/16/2017,4.85,16,TRUE,Spain,TAXI,February
27630733,4/26/2018,4.84,9,TRUE,Spain,TAXI,April
15008776,10/20/2015,4.9,117,TRUE,Spain,TAXI,October
15749567,1/4/2016,4.78,0,FALSE,Gremany,TAXI,January
53459166,8/27/2019,4.99,0,TRUE,Gremany,PHV,August
32393799,10/8/2018,4.73,10,TRUE,Spain,TAXI,October
57479324,2/13/2020,4.92,0,TRUE,Spain,TAXI,February
55812767,12/5/2019,4.82,2,FALSE,Spain,TAXI,December
32838033,10/29/2018,4.94,1,TRUE,Gremany,TAXI,October
48714078,4/3/2019,4.96,3,FALSE,Spain,TAXI,April
32933969,11/2/2018,4.79,18,FALSE,Gremany,TAXI,November
53324245,8/21/2019,4.99,0,TRUE,Gremany,PHV,August
15198644,11/10/2015,4.92,1,FALSE,Gremany,TAXI,November
18244434,9/7/2016,4.79,14,TRUE,Spain,TAXI,September
22951136,8/25/2017,4.93,8,TRUE,Gremany,TAXI,August
53367366,8/23/2019,4.98,0,TRUE,Gremany,PHV,August
43321259,2/20/2019,4.97,2,TRUE,Spain,TAXI,February
14527994,7/26/2015,4.92,4,TRUE,Gremany,TAXI,July
50847061,5/29/2019,4.79,0,FALSE,Spain,TAXI,May
846,5/29/2011,4.94,36,TRUE,Gremany,TAXI,May
53461901,8/27/2019,4.97,0,TRUE,Gremany,PHV,August
55033766,10/31/2019,4.93,3,TRUE,Gremany,PHV,October
20472555,3/28/2017,4.93,21,TRUE,Gremany,TAXI,March
34523684,1/18/2019,4.92,21,TRUE,Gremany,TAXI,January
57464539,2/12/2020,4.89,12,TRUE,Gremany,PHV,February
30671070,7/19/2018,4.92,18,TRUE,Spain,TAXI,July
2084455,9/4/2012,4.9,57,TRUE,Gremany,TAXI,September
14361204,6/26/2015,4.86,104,TRUE,Spain,TAXI,June
52849285,7/30/2019,4.88,0,TRUE,Gremany,TAXI,July
56999242,1/22/2020,4.85,1,TRUE,Gremany,PHV,January
10298961,4/9/2014,4.88,16,FALSE,Gremany,TAXI,April
12409781,9/18/2014,4.86,11,FALSE,Gremany,TAXI,September
56169256,12/18/2019,4.97,3,FALSE,Spain,TAXI,December
18862061,10/28/2016,4.91,24,TRUE,Gremany,TAXI,October
54327396,10/2/2019,4.71,1,TRUE,Gremany,TAXI,October
24706101,12/18/2017,4.53,23,FALSE,Gremany,TAXI,December
1805,5/29/2011,5,0,TRUE,Gremany,TAXI,May
52549585,7/16/2019,4.85,1,TRUE,Spain,TAXI,July
19339000,12/13/2016,4.97,31,FALSE,Gremany,TAXI,December
25387631,2/7/2018,4.78,1,TRUE,Spain,TAXI,February
15342139,11/27/2015,4.92,48,FALSE,Spain,TAXI,November
8831199,12/17/2013,4.9,98,TRUE,Gremany,TAXI,December
52741466,7/25/2019,4.76,1,TRUE,Spain,TAXI,July
27238638,4/13/2018,5,61,TRUE,Gremany,TAXI,April
15212052,11/12/2015,5,17,TRUE,Spain,TAXI,November
55571585,11/25/2019,4.99,2,FALSE,Gremany,TAXI,November
13876739,3/25/2015,4.94,42,FALSE,Gremany,TAXI,March
53634247,9/4/2019,4.99,0,TRUE,Gremany,PHV,September
52529123,7/15/2019,4.88,0,FALSE,Gremany,TAXI,July
15014977,10/21/2015,4.88,0,FALSE,Gremany,TAXI,October
16149917,2/15/2016,4.93,9,TRUE,Gremany,TAXI,February
20137974,5/29/2013,4.89,59,TRUE,Spain,TAXI,May
32568573,10/17/2018,4.89,0,FALSE,Gremany,TAXI,October
17155691,5/25/2016,4.92,17,FALSE,Gremany,TAXI,May
14418992,7/8/2015,4.76,0,TRUE,Gremany,TAXI,July
31741955,9/7/2018,4.96,7,TRUE,Gremany,TAXI,September
52019033,6/26/2019,4.88,22,TRUE,Spain,TAXI,June
985178,2/15/2012,4.95,8,TRUE,Gremany,TAXI,February
13750251,2/27/2015,4.84,1,FALSE,Gremany,TAXI,February
7175155,8/19/2013,4.89,0,TRUE,Spain,TAXI,August
24413601,12/1/2017,4.94,29,FALSE,Gremany,TAXI,December
57768765,2/25/2020,4.98,0,TRUE,Gremany,PHV,February
1255880,5/18/2012,4.86,11,TRUE,Gremany,TAXI,May
25917059,3/1/2018,4.97,43,TRUE,Gremany,TAXI,March
573453,1/3/2012,4.78,16,TRUE,Gremany,TAXI,January
23024844,8/31/2017,4.51,23,TRUE,Spain,TAXI,August
1429,5/29/2011,4.84,5,TRUE,Gremany,TAXI,May
334952,10/18/2011,4.92,24,FALSE,Gremany,TAXI,October
19048871,11/14/2016,5,2,TRUE,Gremany,TAXI,November
57800249,2/26/2020,5,0,TRUE,Gremany,PHV,February
25328041,2/2/2018,4.99,15,FALSE,Gremany,TAXI,February
53330059,8/21/2019,4.94,0,TRUE,Gremany,PHV,August
35660676,2/13/2019,4.93,22,TRUE,Spain,TAXI,February
24046711,11/6/2017,4.48,32,TRUE,Spain,TAXI,November
26924404,4/2/2018,4.77,56,TRUE,Spain,TAXI,April
56894024,1/17/2020,4.84,0,TRUE,Gremany,PHV,January
813,5/29/2011,4.95,0,TRUE,Gremany,TAXI,May
30855105,7/24/2018,4.8,1,TRUE,Gremany,TAXI,July
52910415,8/2/2019,4.89,0,TRUE,Gremany,PHV,August
15172231,11/6/2015,4.73,0,TRUE,Gremany,TAXI,November
48558170,3/27/2019,4.94,2,FALSE,Gremany,TAXI,March
3286321,12/5/2012,4.92,1,TRUE,Gremany,TAXI,December
53036751,8/8/2019,5,8,TRUE,Gremany,TAXI,August
20179184,3/10/2017,4.93,0,TRUE,Gremany,TAXI,March
48901307,4/11/2019,4.81,0,TRUE,Spain,TAXI,April
56969341,1/20/2020,5,0,TRUE,Gremany,PHV,January
57325465,2/6/2020,4.85,2,FALSE,Spain,TAXI,February
17175755,5/27/2016,4.89,0,FALSE,Gremany,TAXI,May
23322211,9/20/2017,4.89,8,TRUE,Spain,TAXI,September
605995,1/16/2012,4.74,103,TRUE,Gremany,TAXI,January
32429682,10/10/2018,4.93,2,TRUE,Gremany,TAXI,October
53477506,8/28/2019,4.78,2,TRUE,Gremany,PHV,August
54504505,10/9/2019,4.91,0,TRUE,Gremany,PHV,October
34381729,1/9/2019,4.96,47,TRUE,Spain,TAXI,January
27818824,5/2/2018,4.94,28,FALSE,Spain,TAXI,May
56725384,1/8/2020,4.61,1,TRUE,Spain,TAXI,January
16782820,4/20/2016,4.79,16,TRUE,Gremany,PHV,April
19912252,5/17/2016,4.94,27,TRUE,Spain,TAXI,May
15370565,12/1/2015,4.8,6,FALSE,Gremany,TAXI,December
11616597,8/14/2014,5,93,TRUE,Gremany,TAXI,August
31968042,9/18/2018,4.97,8,TRUE,Spain,TAXI,September
2956989,11/9/2012,4.92,1,TRUE,Gremany,TAXI,November
34622217,1/24/2019,4.78,47,TRUE,Gremany,TAXI,January
24368063,11/28/2017,4.73,40,TRUE,Spain,TAXI,November
53451944,8/27/2019,4.93,0,TRUE,Gremany,PHV,August
55034494,10/31/2019,4.95,6,TRUE,Gremany,PHV,October
54527241,10/10/2019,4.95,0,TRUE,Gremany,PHV,October
9802577,2/24/2014,4.94,2,TRUE,Spain,TAXI,February
43453683,2/27/2019,4.5,1,FALSE,Gremany,TAXI,February
20752837,4/20/2017,4.91,70,TRUE,Spain,TAXI,April
4503697,2/21/2013,4.86,3,FALSE,Gremany,TAXI,February
53146995,8/13/2019,4.9,1,FALSE,Gremany,TAXI,August
20034588,4/14/2016,4.95,12,TRUE,Spain,TAXI,April
1412,5/29/2011,4.84,4,TRUE,Gremany,TAXI,May
16467671,3/22/2016,4.88,2,FALSE,Gremany,TAXI,March
16534702,3/30/2016,4.97,10,TRUE,Gremany,TAXI,March
9757630,2/20/2014,4.88,86,TRUE,Gremany,TAXI,February
24252708,11/20/2017,4.84,46,TRUE,Spain,TAXI,November
57290344,2/4/2020,4.98,0,FALSE,Gremany,TAXI,February
16911661,5/2/2016,4.97,2,FALSE,Gremany,TAXI,May
25000304,1/4/2018,4.82,44,TRUE,Spain,TAXI,January
33951239,12/20/2018,5,6,FALSE,Gremany,TAXI,December
20362888,3/20/2017,4.9,12,FALSE,Gremany,TAXI,March
47518796,3/4/2019,4.66,14,TRUE,Gremany,TAXI,March
14374684,6/29/2015,4.95,59,FALSE,Gremany,TAXI,June
25295201,1/30/2018,4.88,0,FALSE,Gremany,TAXI,January
54523047,10/10/2019,4.83,0,TRUE,Gremany,PHV,October
55787067,12/4/2019,4.95,7,TRUE,Spain,TAXI,December
5820736,5/22/2013,4.84,40,FALSE,Gremany,TAXI,May
54843078,10/23/2019,4.97,0,TRUE,Gremany,PHV,October
53432432,8/26/2019,4.94,0,TRUE,Gremany,PHV,August
50842583,5/29/2019,4.91,4,TRUE,Spain,TAXI,May
53490696,8/29/2019,4.93,1,TRUE,Spain,TAXI,August
23084555,9/4/2017,4.91,16,TRUE,Gremany,TAXI,September
56877598,1/16/2020,4.94,0,TRUE,Gremany,TAXI,January
15341890,11/27/2015,4.93,65,TRUE,Spain,TAXI,November
48598728,3/29/2019,4.88,14,FALSE,Gremany,TAXI,March
1546,5/29/2011,4.97,0,TRUE,Gremany,TAXI,May
55793068,12/4/2019,4.93,0,TRUE,Gremany,PHV,December
57326013,2/6/2020,4.86,0,TRUE,Gremany,PHV,February
590154,1/10/2012,4.96,65,TRUE,Spain,TAXI,January
19367832,12/16/2016,4.84,33,TRUE,Gremany,TAXI,December
53363117,8/23/2019,4.99,0,TRUE,Gremany,PHV,August
47565595,3/7/2019,4.93,3,FALSE,Spain,TAXI,March
1183092,4/25/2012,4.92,7,TRUE,Gremany,TAXI,April
19982283,1/16/2014,4.92,7,TRUE,Spain,TAXI,January
16410247,3/17/2016,5,93,TRUE,Spain,TAXI,March
20600250,4/7/2017,4.98,66,FALSE,Gremany,TAXI,April
57024168,1/23/2020,4.77,8,FALSE,Spain,TAXI,January
1031,5/29/2011,4.95,29,FALSE,Gremany,TAXI,May
18151103,8/29/2016,4.93,10,FALSE,Spain,TAXI,August
20401418,3/23/2017,4.99,0,FALSE,Gremany,TAXI,March
56624595,1/2/2020,4.85,0,TRUE,Gremany,PHV,January
20724612,2/24/2016,4.65,62,TRUE,Spain,TAXI,February
20955830,5/4/2017,4.9,17,TRUE,Spain,TAXI,May
1549042,7/13/2012,4.93,1,FALSE,Gremany,TAXI,July
20046865,3/1/2017,4.97,5,TRUE,Gremany,TAXI,March
3644204,12/25/2012,4.93,5,TRUE,Gremany,TAXI,December
55030754,10/31/2019,4.92,0,TRUE,Gremany,PHV,October
54526505,10/10/2019,4.99,54,TRUE,Gremany,TAXI,October
663632,1/25/2012,4.98,0,TRUE,Gremany,TAXI,January
5807506,5/21/2013,4.84,9,TRUE,Gremany,TAXI,May
53329793,8/21/2019,5,0,TRUE,Gremany,PHV,August
48582294,3/28/2019,4.98,14,TRUE,Spain,TAXI,March
56859483,1/15/2020,4.74,0,FALSE,Spain,TAXI,January
19968988,11/9/2014,4.91,28,TRUE,Spain,TAXI,November
26118313,3/7/2018,4.84,1,TRUE,Gremany,TAXI,March
26087597,3/6/2018,4.73,0,TRUE,Gremany,TAXI,March
15418723,12/8/2015,4.99,22,TRUE,Gremany,TAXI,December
24182721,11/16/2017,4.99,7,TRUE,Spain,TAXI,November
14592304,8/10/2015,4.93,37,TRUE,Gremany,TAXI,August
52690946,7/23/2019,4.9,0,TRUE,Gremany,PHV,July
19420877,12/20/2016,4.95,0,TRUE,Gremany,TAXI,December
33055629,11/8/2018,4.96,22,FALSE,Gremany,TAXI,November
19131395,11/22/2016,4.89,6,FALSE,Gremany,TAXI,November
4337986,2/8/2013,4.99,2,FALSE,Gremany,TAXI,February
27666370,4/27/2018,4.93,26,FALSE,Gremany,TAXI,April
571953,1/2/2012,4.91,26,FALSE,Gremany,TAXI,January
56623270,1/2/2020,4.14,0,FALSE,Spain,TAXI,January
3931709,1/9/2013,4.93,18,TRUE,Spain,TAXI,January
10827566,5/30/2014,4.89,0,TRUE,Spain,TAXI,May
2158790,9/10/2012,4.93,57,TRUE,Gremany,TAXI,September
57270894,2/3/2020,4.96,0,TRUE,Gremany,PHV,February
53493294,8/29/2019,4.86,4,TRUE,Spain,TAXI,August
57175926,1/30/2020,4.92,0,TRUE,Gremany,PHV,January
33307210,11/20/2018,4.97,24,FALSE,Gremany,TAXI,November
14250366,6/1/2015,4.92,36,TRUE,Gremany,TAXI,June
19996341,6/27/2013,4.81,96,TRUE,Spain,TAXI,June
32289735,10/3/2018,3.78,11,TRUE,Spain,TAXI,October
13884842,3/27/2015,4.66,1,TRUE,Gremany,TAXI,March
1014228,2/22/2012,4.99,1,TRUE,Gremany,TAXI,February
57500296,2/14/2020,4.73,0,TRUE,Gremany,PHV,February
53973786,9/18/2019,4.79,0,TRUE,Gremany,PHV,September
34458445,1/14/2019,4.69,0,FALSE,Spain,TAXI,January
24160287,11/14/2017,4.96,30,FALSE,Gremany,TAXI,November
28980264,6/6/2018,4.92,0,FALSE,Gremany,TAXI,June
56163275,12/18/2019,4.82,0,TRUE,Spain,TAXI,December
53772815,9/10/2019,4.88,0,TRUE,Gremany,PHV,September
205130,7/13/2011,4.79,0,TRUE,Gremany,TAXI,July
30065629,7/4/2018,4.88,28,TRUE,Spain,TAXI,July
51026472,6/4/2019,4.68,2,TRUE,Spain,TAXI,June
9417257,1/22/2014,4.86,147,TRUE,Spain,TAXI,January
7284760,8/26/2013,4.99,98,TRUE,Gremany,TAXI,August
52019320,6/26/2019,4.96,16,FALSE,Spain,TAXI,June
21017873,5/8/2017,4.98,55,TRUE,Gremany,TAXI,May
18924543,11/2/2016,4.98,5,TRUE,Gremany,TAXI,November
21028291,5/9/2017,4.89,1,TRUE,Spain,TAXI,May
1538785,7/11/2012,4.58,51,TRUE,Gremany,TAXI,July
15430346,12/10/2015,4.94,12,TRUE,Spain,TAXI,December
23949955,10/30/2017,4.88,2,FALSE,Gremany,TAXI,October
1783793,8/8/2012,4.94,2,TRUE,Gremany,TAXI,August
8312359,11/8/2013,4.94,6,TRUE,Gremany,TAXI,November
9974284,3/11/2014,4.98,7,FALSE,Gremany,TAXI,March
14596225,8/11/2015,4.79,2,FALSE,Spain,TAXI,August
25854198,2/27/2018,4.92,8,FALSE,Gremany,TAXI,February
55949231,12/10/2019,4.99,0,TRUE,Gremany,PHV,December
24265179,11/21/2017,4.87,45,TRUE,Gremany,TAXI,November
52411303,7/10/2019,4.88,8,TRUE,Spain,TAXI,July
53127757,8/12/2019,4.92,0,TRUE,Gremany,PHV,August
52193270,7/2/2019,4.95,4,TRUE,Spain,TAXI,July
19913072,4/10/2015,4.96,6,FALSE,Spain,TAXI,April
57288666,2/4/2020,4.76,0,TRUE,Gremany,PHV,February
30610131,7/17/2018,4.96,9,TRUE,Gremany,TAXI,July
48702176,4/2/2019,4.97,5,TRUE,Spain,TAXI,April
15067041,10/28/2015,4.9,45,TRUE,Gremany,TAXI,October
22661010,8/4/2017,4.86,8,FALSE,Gremany,TAXI,August
23662854,10/10/2017,4.92,14,TRUE,Spain,TAXI,October
34731015,1/30/2019,4.96,32,TRUE,Gremany,TAXI,January
203770,7/11/2011,4.95,61,TRUE,Gremany,TAXI,July
19934915,3/14/2016,4.93,6,TRUE,Spain,TAXI,March
57500148,2/14/2020,4.96,0,TRUE,Gremany,PHV,February
6011791,6/3/2013,5,75,FALSE,Gremany,TAXI,June
15168075,11/5/2015,5,0,FALSE,Gremany,TAXI,November
2231,5/29/2011,5,5,TRUE,Gremany,TAXI,May
57793695,2/26/2020,4.75,0,FALSE,Gremany,TAXI,February
13313128,12/22/2014,4.95,2,FALSE,Gremany,TAXI,December
13558636,1/22/2015,5,109,TRUE,Spain,TAXI,January
13198244,12/10/2014,4.94,9,FALSE,Spain,TAXI,December
20061922,3/3/2017,4.92,52,TRUE,Gremany,TAXI,March
16546002,3/31/2016,4.89,0,TRUE,Gremany,TAXI,March
15500029,12/16/2015,4.95,22,FALSE,Gremany,TAXI,December
1959540,8/24/2012,4.94,5,TRUE,Gremany,TAXI,August
52733172,7/25/2019,4.96,2,TRUE,Spain,TAXI,July
7076559,8/13/2013,4.89,0,TRUE,Gremany,TAXI,August
1596956,7/20/2012,4.92,0,TRUE,Gremany,TAXI,July
57004814,1/22/2020,5,0,FALSE,Gremany,TAXI,January
13734703,2/24/2015,4.92,44,TRUE,Gremany,TAXI,February
1404003,6/21/2012,4.88,5,FALSE,Gremany,TAXI,June
25142289,1/17/2018,4.9,2,TRUE,Spain,TAXI,January
28077941,5/11/2018,4.58,4,FALSE,Gremany,TAXI,May
16779394,4/20/2016,4.97,42,TRUE,Spain,TAXI,April
31604721,8/31/2018,4.98,3,TRUE,Spain,TAXI,August
50653520,5/21/2019,4.88,9,TRUE,Gremany,TAXI,May
8409131,11/15/2013,4.9,90,TRUE,Spain,TAXI,November
49027493,4/16/2019,4.85,0,FALSE,Gremany,TAXI,April
1277007,5/23/2012,4.83,51,TRUE,Gremany,TAXI,May
50526684,5/16/2019,4.82,10,FALSE,Gremany,TAXI,May
51062759,6/5/2019,4.97,0,FALSE,Spain,TAXI,June
761,5/29/2011,4.97,0,TRUE,Gremany,TAXI,May
52411866,7/10/2019,4.89,0,TRUE,Spain,TAXI,July
19141436,11/23/2016,4.97,89,TRUE,Gremany,TAXI,November
51084784,6/6/2019,4.99,1,FALSE,Gremany,TAXI,June
13876187,3/25/2015,4.7,0,TRUE,Spain,TAXI,March
2490,5/29/2011,4.95,62,TRUE,Gremany,TAXI,May
54748720,10/19/2019,4.85,1,FALSE,Gremany,TAXI,October
31055899,8/2/2018,4.89,1,FALSE,Gremany,TAXI,August
15271116,11/19/2015,4.92,44,TRUE,Spain,TAXI,November
30315297,7/10/2018,4.93,4,TRUE,Gremany,TAXI,July
49324721,4/30/2019,4.8,0,FALSE,Gremany,TAXI,April
25304096,1/31/2018,4.98,2,TRUE,Gremany,TAXI,January
30028177,7/3/2018,4.88,26,TRUE,Spain,TAXI,July
31273265,8/13/2018,4.98,1,TRUE,Gremany,TAXI,August
56846712,1/14/2020,4.89,0,TRUE,Gremany,PHV,January
51257922,6/12/2019,4.76,1,TRUE,Spain,TAXI,June
24509920,12/7/2017,4.9,1,FALSE,Spain,TAXI,December
7702093,9/24/2013,4.95,24,FALSE,Gremany,TAXI,September
23853415,10/24/2017,4.77,6,FALSE,Gremany,TAXI,October
14098641,5/8/2015,5,12,TRUE,Gremany,TAXI,May
33018667,11/6/2018,4.75,1,FALSE,Spain,TAXI,November
14321275,6/17/2015,4.92,1,TRUE,Spain,TAXI,June
56984891,1/21/2020,4.74,0,TRUE,Gremany,TAXI,January
15911145,1/22/2016,4.52,0,FALSE,Gremany,TAXI,January
15333720,11/26/2015,4.92,0,FALSE,Gremany,TAXI,November
16338875,3/9/2016,4.84,0,TRUE,Gremany,TAXI,March
12765202,10/28/2014,4.86,36,TRUE,Spain,TAXI,October
31707081,9/5/2018,4.92,34,TRUE,Gremany,TAXI,September
16385884,3/14/2016,4.94,54,TRUE,Spain,TAXI,March
25507984,2/15/2018,4.96,64,TRUE,Spain,TAXI,February
55768899,12/3/2019,4.95,6,TRUE,Spain,TAXI,December
1162319,4/19/2012,4.99,2,TRUE,Gremany,TAXI,April
47532396,3/5/2019,4.97,25,TRUE,Gremany,TAXI,March
31805664,9/10/2018,4.94,12,TRUE,Gremany,TAXI,September
240263,8/2/2011,4.97,101,TRUE,Gremany,TAXI,August
50459774,5/13/2019,4.76,1,TRUE,Spain,TAXI,May
54803746,10/21/2019,4.96,0,TRUE,Gremany,PHV,October
5688564,5/14/2013,4.79,0,FALSE,Gremany,TAXI,May
15829283,1/14/2016,4.76,3,TRUE,Spain,TAXI,January
15061399,10/27/2015,4.56,4,FALSE,Gremany,TAXI,October
58327122,3/26/2020,4.99,2,TRUE,Spain,TAXI,March
57485914,2/13/2020,4.93,17,TRUE,Gremany,PHV,February
58459399,4/29/2020,4.94,0,TRUE,Gremany,PHV,April
58799967,6/11/2020,0,0,TRUE,Gremany,PHV,June
31021529,7/31/2018,4.91,0,TRUE,Spain,TAXI,July
8830800,12/17/2013,4.94,0,TRUE,Gremany,TAXI,December
54175216,9/26/2019,4.92,0,TRUE,Gremany,PHV,September
14220878,5/27/2015,4.87,0,FALSE,Spain,TAXI,May
58545576,5/12/2020,4.88,4,TRUE,Spain,TAXI,May
34595120,1/22/2019,4.82,10,FALSE,Spain,TAXI,January
21458469,5/22/2017,4.94,4,TRUE,Gremany,TAXI,May
58180115,3/11/2020,4.86,0,TRUE,Gremany,TAXI,March
53676455,9/6/2019,4.96,0,TRUE,Gremany,PHV,September
13460614,1/5/2015,4.94,0,TRUE,Gremany,TAXI,January
24585111,12/11/2017,4.78,40,FALSE,Gremany,TAXI,December
15172480,11/6/2015,4.93,14,TRUE,Gremany,TAXI,November
423686,11/8/2011,4.77,2,TRUE,Gremany,TAXI,November
25056064,1/9/2018,4.99,22,TRUE,Spain,TAXI,January
17148834,5/24/2016,4.9,36,FALSE,Gremany,TAXI,May
4759015,3/12/2013,4.87,9,TRUE,Gremany,TAXI,March
15959679,1/26/2016,4.99,0,FALSE,Gremany,TAXI,January
20819750,4/25/2017,4.83,0,FALSE,Spain,TAXI,April
4504848,2/21/2013,5,0,FALSE,Gremany,TAXI,February
3105353,11/21/2012,4.95,0,FALSE,Gremany,TAXI,November
17701601,7/14/2016,4.95,11,TRUE,Gremany,TAXI,July
19749085,1/23/2017,5,72,TRUE,Gremany,TAXI,January
14451417,7/13/2015,4.93,5,TRUE,Gremany,TAXI,July
32162807,9/27/2018,4.82,0,FALSE,Gremany,TAXI,September
16155379,2/16/2016,4.96,0,FALSE,Gremany,TAXI,February
47679489,3/12/2019,4.88,0,FALSE,Gremany,TAXI,March
9670726,2/12/2014,4.91,0,TRUE,Spain,TAXI,February
55747571,12/2/2019,4.81,5,TRUE,Gremany,TAXI,December
20467631,4/22/2014,4.65,0,TRUE,Spain,TAXI,April
1062732,3/8/2012,4.97,134,TRUE,Gremany,TAXI,March
15053484,10/26/2015,4.89,24,FALSE,Gremany,TAXI,October
33758347,12/11/2018,4.33,0,TRUE,Spain,TAXI,December
19703724,1/17/2017,4.96,83,FALSE,Gremany,TAXI,January
53993391,9/19/2019,4.93,0,TRUE,Gremany,PHV,September
20084619,9/14/2015,4.92,0,TRUE,Spain,TAXI,September
49395297,5/3/2019,4.83,6,TRUE,Gremany,TAXI,May
8081547,10/22/2013,4.83,29,FALSE,Spain,TAXI,October
14470838,7/16/2015,4.95,5,FALSE,Gremany,TAXI,July
14506192,7/22/2015,4.96,0,TRUE,Spain,TAXI,July
47570636,3/7/2019,4.85,0,FALSE,Gremany,TAXI,March
8083087,10/22/2013,4.97,3,FALSE,Spain,TAXI,October
20130852,3/8/2017,4.88,0,TRUE,Gremany,TAXI,March
51792788,6/19/2019,4.96,10,FALSE,Gremany,TAXI,June
55175134,11/6/2019,4.78,12,FALSE,Spain,TAXI,November
12715751,10/23/2014,4.68,1,FALSE,Spain,TAXI,October
1358256,6/11/2012,4.95,92,TRUE,Gremany,TAXI,June
6237843,6/18/2013,4.96,0,TRUE,Gremany,TAXI,June
33811957,12/14/2018,4.91,8,TRUE,Spain,TAXI,December
34715851,1/29/2019,4.93,1,FALSE,Gremany,TAXI,January
15209490,11/12/2015,4.93,26,TRUE,Spain,TAXI,November
57115203,1/27/2020,4.98,0,TRUE,Gremany,PHV,January
29584950,6/22/2018,4.74,13,TRUE,Gremany,TAXI,June
24393710,11/30/2017,4.93,0,FALSE,Gremany,TAXI,November
57350319,2/7/2020,4.97,0,TRUE,Gremany,PHV,February
30606580,7/17/2018,4.88,32,FALSE,Gremany,TAXI,July
56165716,12/18/2019,4.97,0,TRUE,Gremany,PHV,December
27425931,4/19/2018,4.87,0,TRUE,Spain,TAXI,April
47714011,3/14/2019,4.94,13,TRUE,Spain,TAXI,March
58255387,3/16/2020,4.95,0,TRUE,Gremany,PHV,March
14934189,10/8/2015,4.83,4,TRUE,Spain,TAXI,October
15574558,12/21/2015,4.99,33,TRUE,Gremany,TAXI,December
20762332,4/21/2017,4.89,47,FALSE,Gremany,TAXI,April
1016848,2/23/2012,4.91,4,FALSE,Gremany,TAXI,February
19076433,11/17/2016,4.84,0,FALSE,Spain,TAXI,November
56966101,1/20/2020,4.95,0,TRUE,Gremany,PHV,January
54976005,10/28/2019,5,0,FALSE,Gremany,TAXI,October
22333371,7/13/2017,4.96,23,TRUE,Spain,TAXI,July
53355306,8/22/2019,4.96,0,TRUE,Gremany,PHV,August
51117727,6/7/2019,4.55,0,FALSE,Gremany,TAXI,June
15977168,1/28/2016,4.98,1,FALSE,Gremany,TAXI,January
53627158,9/4/2019,4.95,0,TRUE,Gremany,TAXI,September
25909216,3/1/2018,4.84,0,TRUE,Spain,TAXI,March
58350071,3/31/2020,4.86,0,TRUE,Gremany,PHV,March
48355866,3/19/2019,4.99,3,TRUE,Gremany,TAXI,March
54377459,10/4/2019,4.97,0,TRUE,Gremany,PHV,October
515,5/29/2011,4.92,22,TRUE,Gremany,TAXI,May
268767,8/23/2011,4.96,9,TRUE,Gremany,TAXI,August
34879426,2/7/2019,4.98,1,TRUE,Spain,TAXI,February
19437639,12/22/2016,4.98,64,FALSE,Gremany,TAXI,December
53472659,8/28/2019,4.86,0,TRUE,Gremany,PHV,August
52370854,7/8/2019,4.9,0,FALSE,Spain,TAXI,July
2201946,9/13/2012,5,1,TRUE,Gremany,PHV,September
53133268,8/12/2019,5,0,FALSE,Gremany,TAXI,August
51285139,6/13/2019,4.94,0,TRUE,Gremany,PHV,June
17693323,7/13/2016,4.93,0,FALSE,Gremany,TAXI,July
58577234,5/18/2020,5,0,TRUE,Spain,TAXI,May
19855807,2/5/2016,4.83,0,FALSE,Spain,TAXI,February
58520516,5/7/2020,4.78,1,TRUE,Spain,TAXI,May
